-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  21.2   Longitude 113.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS50M
2025,10,5,2,212.32,28.44,24.84
2025,10,5,3,284.5,28.45,23.07
2025,10,5,4,269.9,28.51,21.46
2025,10,5,5,313.17,28.61,19.98
2025,10,5,6,202.4,28.62,18.42
2025,10,5,7,304.77,28.6,17.02
2025,10,5,8,173.68,28.61,15.73
2025,10,5,9,46.92,28.58,14.57
2025,10,5,10,0.0,28.5,13.43
2025,10,5,11,0.0,28.44,12.36
2025,10,5,12,0.0,28.34,11.38
2025,10,5,13,0.0,28.21,10.63
2025,10,5,14,0.0,28.12,10.18
2025,10,5,15,0.0,28.08,9.92
2025,10,5,16,0.0,28.03,9.65
2025,10,5,17,0.0,27.97,9.35
2025,10,5,18,0.0,27.92,9.12
2025,10,5,19,0.0,27.86,9.06
2025,10,5,20,0.0,27.82,9.24
2025,10,5,21,0.0,27.77,9.37
2025,10,5,22,16.15,27.76,9.43
2025,10,5,23,150.88,27.76,9.49
2025,10,6,0,352.38,27.8,9.37
2025,10,6,1,536.58,27.85,8.97
2025,10,6,2,671.05,27.89,8.42
2025,10,6,3,769.83,27.91,7.81
2025,10,6,4,789.83,27.93,7.03
2025,10,6,5,737.05,27.94,6.18
2025,10,6,6,618.85,27.94,5.28
2025,10,6,7,446.08,27.98,4.36
2025,10,6,8,252.43,28.01,3.45
2025,10,6,9,67.97,28.01,2.76
2025,10,6,10,0.0,27.95,2.59
2025,10,6,11,0.0,27.93,3.09
2025,10,6,12,0.0,27.91,4.05
2025,10,6,13,0.0,27.89,5.05
2025,10,6,14,0.0,27.86,5.79
2025,10,6,15,0.0,27.84,6.19
2025,10,6,16,0.0,27.81,6.36
2025,10,6,17,0.0,27.78,6.35
2025,10,6,18,0.0,27.75,6.21
2025,10,6,19,0.0,27.74,5.97
2025,10,6,20,0.0,27.72,5.68
2025,10,6,21,0.0,27.74,5.32
2025,10,6,22,19.58,27.8,4.98
2025,10,6,23,198.35,27.86,4.65
2025,10,7,0,421.23,27.92,4.33
2025,10,7,1,616.83,28.01,4.07
2025,10,7,2,773.9,28.08,3.76
2025,10,7,3,857.92,28.1,3.37
2025,10,7,4,831.38,28.08,2.97
2025,10,7,5,807.53,28.08,2.64
2025,10,7,6,643.47,28.08,2.37
2025,10,7,7,513.45,28.1,2.12
2025,10,7,8,298.42,28.13,1.88
2025,10,7,9,50.5,28.2,1.73
2025,10,7,10,0.0,28.22,1.71
2025,10,7,11,0.0,28.25,1.69
2025,10,7,12,0.0,28.29,1.73
2025,10,7,13,0.0,28.32,1.97
2025,10,7,14,0.0,28.28,2.48
2025,10,7,15,0.0,28.26,2.93
2025,10,7,16,0.0,28.25,3.13
2025,10,7,17,0.0,28.22,3.18
2025,10,7,18,0.0,28.19,3.22
2025,10,7,19,0.0,28.19,3.28
2025,10,7,20,0.0,28.22,3.48
2025,10,7,21,0.0,28.23,3.63
2025,10,7,22,17.5,28.28,3.73
2025,10,7,23,175.5,28.32,3.88
2025,10,8,0,366.58,28.36,3.9
2025,10,8,1,596.97,28.42,3.83
2025,10,8,2,732.25,28.46,3.59
2025,10,8,3,803.1,28.5,3.21
2025,10,8,4,759.08,28.52,2.82
2025,10,8,5,755.95,28.5,2.54
2025,10,8,6,602.05,28.48,2.34
2025,10,8,7,455.48,28.45,2.23
2025,10,8,8,261.25,28.44,2.16
2025,10,8,9,69.6,28.38,2.3
2025,10,8,10,0.0,28.31,2.63
2025,10,8,11,0.0,28.29,3.01
2025,10,8,12,0.0,28.27,3.39
2025,10,8,13,0.0,28.25,3.68
2025,10,8,14,0.0,28.23,3.91
2025,10,8,15,0.0,28.21,4.09
2025,10,8,16,0.0,28.13,4.08
2025,10,8,17,0.0,28.03,3.99
2025,10,8,18,0.0,27.96,4.0
2025,10,8,19,0.0,27.92,4.18
2025,10,8,20,0.0,27.93,4.49
2025,10,8,21,0.0,28.01,4.68
2025,10,8,22,16.3,28.14,4.67
2025,10,8,23,174.07,28.26,4.69
2025,10,9,0,391.5,28.4,4.79
2025,10,9,1,595.17,28.51,4.87
2025,10,9,2,735.67,28.58,4.82
2025,10,9,3,818.2,28.59,4.75
2025,10,9,4,853.55,28.57,4.64
2025,10,9,5,793.62,28.54,4.56
2025,10,9,6,660.4,28.5,4.45
2025,10,9,7,479.88,28.47,4.28
2025,10,9,8,263.8,28.45,4.14
2025,10,9,9,69.07,28.39,4.04
2025,10,9,10,0.0,28.28,4.01
2025,10,9,11,0.0,28.19,3.97
2025,10,9,12,0.0,28.15,3.87
2025,10,9,13,0.0,28.11,3.77
2025,10,9,14,0.0,28.07,3.63
2025,10,9,15,0.0,28.03,3.41
2025,10,9,16,0.0,28.01,3.17
2025,10,9,17,0.0,27.97,3.02
2025,10,9,18,0.0,27.93,3.01
2025,10,9,19,0.0,27.9,3.16
2025,10,9,20,0.0,27.9,3.44
2025,10,9,21,0.0,27.94,3.74
2025,10,9,22,16.27,28.02,4.05
2025,10,9,23,176.55,28.09,4.36
2025,10,10,0,394.85,28.17,4.65
2025,10,10,1,591.2,28.22,4.85
2025,10,10,2,714.6,28.29,4.95
2025,10,10,3,799.05,28.35,4.91
2025,10,10,4,813.17,28.39,4.81
2025,10,10,5,766.47,28.4,4.71
2025,10,10,6,652.0,28.38,4.62
2025,10,10,7,480.17,28.35,4.57
2025,10,10,8,265.88,28.31,4.54
2025,10,10,9,46.55,28.29,4.8
2025,10,10,10,0.0,28.31,5.3
2025,10,10,11,0.0,28.33,5.77
2025,10,10,12,0.0,28.37,6.14
2025,10,10,13,0.0,28.41,6.42
2025,10,10,14,0.0,28.43,6.61
2025,10,10,15,0.0,28.39,6.72
2025,10,10,16,0.0,28.34,6.84
2025,10,10,17,0.0,28.29,6.95
2025,10,10,18,0.0,28.25,7.05
2025,10,10,19,0.0,28.2,7.11
2025,10,10,20,0.0,28.16,7.13
2025,10,10,21,0.0,28.15,6.74
2025,10,10,22,13.93,28.15,6.14
2025,10,10,23,136.65,28.17,5.64
2025,10,11,0,325.33,28.2,5.28
2025,10,11,1,506.2,28.24,5.16
2025,10,11,2,646.17,28.25,5.1
2025,10,11,3,767.88,28.27,5.09
2025,10,11,4,823.67,28.27,5.13
2025,10,11,5,769.15,28.29,5.11
2025,10,11,6,641.42,28.29,4.96
2025,10,11,7,472.3,28.28,4.87
2025,10,11,8,266.5,28.29,4.79
2025,10,11,9,62.05,28.3,5.01
2025,10,11,10,0.0,28.31,5.35
2025,10,11,11,0.0,28.32,5.65
2025,10,11,12,0.0,28.33,5.94
2025,10,11,13,0.0,28.3,6.18
2025,10,11,14,0.0,28.25,6.2
2025,10,11,15,0.0,28.2,6.05
2025,10,11,16,0.0,28.16,5.78
2025,10,11,17,0.0,28.11,5.44
2025,10,11,18,0.0,28.09,5.17
2025,10,11,19,0.0,28.08,4.95
2025,10,11,20,0.0,28.09,4.9
2025,10,11,21,0.0,28.12,4.99
2025,10,11,22,14.35,28.19,4.93
2025,10,11,23,135.85,28.26,4.74
2025,10,12,0,306.83,28.35,4.43
2025,10,12,1,463.95,28.43,4.02
2025,10,12,2,577.2,28.46,3.63
2025,10,12,3,636.6,28.42,3.29
2025,10,12,4,641.05,28.38,2.95
2025,10,12,5,584.88,28.33,2.87
2025,10,12,6,555.45,28.31,3.11
2025,10,12,7,434.9,28.31,3.38
2025,10,12,8,236.43,28.32,3.7
2025,10,12,9,52.38,28.35,4.11
2025,10,12,10,0.0,28.39,4.66
2025,10,12,11,0.0,28.45,5.21
2025,10,12,12,0.0,28.49,5.58
2025,10,12,13,0.0,28.5,5.69
2025,10,12,14,0.0,28.49,5.74
2025,10,12,15,0.0,28.47,5.79
2025,10,12,16,0.0,28.46,5.96
2025,10,12,17,0.0,28.46,6.2
2025,10,12,18,0.0,28.43,6.52
2025,10,12,19,0.0,28.42,6.7
2025,10,12,20,0.0,28.4,6.59
2025,10,12,21,0.0,28.41,6.45
2025,10,12,22,13.6,28.45,6.24
2025,10,12,23,152.55,28.51,6.04
2025,10,13,0,343.67,28.55,5.77
2025,10,13,1,530.12,28.6,5.42
2025,10,13,2,660.67,28.61,5.06
2025,10,13,3,799.22,28.59,4.6
2025,10,13,4,822.08,28.57,4.22
2025,10,13,5,800.2,28.56,3.85
2025,10,13,6,642.72,28.55,3.56
2025,10,13,7,446.08,28.53,3.37
2025,10,13,8,263.23,28.55,3.21
2025,10,13,9,64.22,28.54,3.31
2025,10,13,10,0.0,28.52,3.49
2025,10,13,11,0.0,28.55,3.73
2025,10,13,12,0.0,28.57,3.93
2025,10,13,13,0.0,28.56,4.02
2025,10,13,14,0.0,28.56,4.01
2025,10,13,15,0.0,28.54,3.98
2025,10,13,16,0.0,28.5,3.92
2025,10,13,17,0.0,28.45,3.95
2025,10,13,18,0.0,28.42,4.11
2025,10,13,19,0.0,28.39,4.32
2025,10,13,20,0.0,28.34,4.64
2025,10,13,21,0.0,28.34,5.01
2025,10,13,22,15.6,28.39,5.37
2025,10,13,23,155.48,28.45,5.68
2025,10,14,0,340.05,28.54,5.86
2025,10,14,1,513.28,28.59,6.0
2025,10,14,2,653.0,28.62,6.05
2025,10,14,3,740.17,28.64,5.86
2025,10,14,4,801.58,28.67,5.47
2025,10,14,5,740.95,28.68,5.12
2025,10,14,6,631.3,28.69,4.87
2025,10,14,7,476.27,28.71,4.86
2025,10,14,8,246.23,28.73,4.91
2025,10,14,9,55.6,28.7,5.16
2025,10,14,10,0.0,28.62,5.51
2025,10,14,11,0.0,28.58,5.84
2025,10,14,12,0.0,28.55,6.12
2025,10,14,13,0.0,28.51,6.31
2025,10,14,14,0.0,28.46,6.38
2025,10,14,15,0.0,28.41,6.42
2025,10,14,16,0.0,28.37,6.39
2025,10,14,17,0.0,28.29,6.35
2025,10,14,18,0.0,28.25,6.52
2025,10,14,19,0.0,28.23,6.75
2025,10,14,20,0.0,28.25,7.1
2025,10,14,21,0.0,28.31,7.33
2025,10,14,22,14.68,28.4,7.38
2025,10,14,23,168.0,28.51,7.33
2025,10,15,0,372.25,28.59,7.24
2025,10,15,1,558.5,28.68,7.22
2025,10,15,2,690.42,28.71,7.08
2025,10,15,3,784.75,28.72,6.59
2025,10,15,4,807.25,28.68,6.08
2025,10,15,5,743.58,28.65,5.8
2025,10,15,6,635.3,28.64,5.71
2025,10,15,7,485.35,28.64,5.64
2025,10,15,8,270.27,28.65,5.56
2025,10,15,9,48.88,28.67,5.82
2025,10,15,10,0.0,28.69,6.37
2025,10,15,11,0.0,28.7,6.92
2025,10,15,12,0.0,28.72,7.41
2025,10,15,13,0.0,28.71,7.85
2025,10,15,14,0.0,28.65,8.14
2025,10,15,15,0.0,28.59,8.18
2025,10,15,16,0.0,28.56,8.08
2025,10,15,17,0.0,28.55,7.88
2025,10,15,18,0.0,28.53,7.71
2025,10,15,19,0.0,28.55,7.63
2025,10,15,20,0.0,28.58,7.67
2025,10,15,21,0.0,28.62,7.76
2025,10,15,22,12.68,28.63,7.84
2025,10,15,23,139.68,28.65,7.95
2025,10,16,0,331.0,28.69,8.02
2025,10,16,1,468.23,28.71,7.95
2025,10,16,2,658.28,28.71,7.72
2025,10,16,3,737.47,28.7,7.44
2025,10,16,4,824.53,28.69,7.25
2025,10,16,5,762.33,28.66,7.15
2025,10,16,6,644.05,28.64,7.09
2025,10,16,7,466.4,28.62,7.08
2025,10,16,8,253.02,28.61,7.21
2025,10,16,9,52.67,28.62,7.33
2025,10,16,10,0.0,28.62,7.4
2025,10,16,11,0.0,28.64,7.45
2025,10,16,12,0.0,28.65,7.49
2025,10,16,13,0.0,28.65,7.46
2025,10,16,14,0.0,28.63,7.33
2025,10,16,15,0.0,28.56,7.2
2025,10,16,16,0.0,28.51,7.2
2025,10,16,17,0.0,28.44,7.36
2025,10,16,18,0.0,28.4,7.67
2025,10,16,19,0.0,28.38,7.99
2025,10,16,20,0.0,28.38,8.29
2025,10,16,21,0.0,28.39,8.48
2025,10,16,22,14.05,28.39,8.51
2025,10,16,23,167.27,28.42,8.38
2025,10,17,0,376.1,28.47,8.18
2025,10,17,1,561.55,28.53,7.91
2025,10,17,2,705.72,28.57,7.54
2025,10,17,3,796.9,28.59,7.02
2025,10,17,4,808.2,28.57,6.55
2025,10,17,5,760.7,28.53,6.23
2025,10,17,6,606.45,28.49,6.06
2025,10,17,7,443.3,28.46,5.98
2025,10,17,8,229.65,28.46,5.91
2025,10,17,9,49.8,28.44,6.03
2025,10,17,10,0.0,28.37,6.29
2025,10,17,11,0.0,28.31,6.49
2025,10,17,12,0.0,28.26,6.59
2025,10,17,13,0.0,28.2,6.59
2025,10,17,14,0.0,28.16,6.57
2025,10,17,15,0.0,28.17,6.53
2025,10,17,16,0.0,28.21,6.39
2025,10,17,17,0.0,28.21,6.13
2025,10,17,18,0.0,28.19,5.95
2025,10,17,19,0.0,28.2,5.91
2025,10,17,20,0.0,28.24,6.1
2025,10,17,21,0.0,28.3,6.33
2025,10,17,22,11.35,28.31,6.58
2025,10,17,23,133.02,28.34,6.71
2025,10,18,0,331.83,28.37,6.67
2025,10,18,1,512.45,28.42,6.52
2025,10,18,2,662.62,28.43,6.27
2025,10,18,3,753.12,28.47,5.91
2025,10,18,4,799.7,28.52,5.51
2025,10,18,5,769.3,28.56,5.25
2025,10,18,6,630.62,28.63,5.02
2025,10,18,7,453.62,28.69,4.81
2025,10,18,8,250.8,28.77,4.59
2025,10,18,9,51.95,28.8,4.47
2025,10,18,10,0.0,28.79,4.51
2025,10,18,11,0.0,28.75,4.71
2025,10,18,12,0.0,28.67,4.88
2025,10,18,13,0.0,28.56,5.02
2025,10,18,14,0.0,28.44,5.18
2025,10,18,15,0.0,28.37,5.22
2025,10,18,16,0.0,28.33,5.15
2025,10,18,17,0.0,28.31,5.21
2025,10,18,18,0.0,28.31,5.57
2025,10,18,19,0.0,28.32,6.17
2025,10,18,20,0.0,28.34,6.89
2025,10,18,21,0.0,28.44,7.55
2025,10,18,22,12.43,28.57,8.14
2025,10,18,23,151.55,28.71,9.04
2025,10,19,0,358.48,28.85,9.92
2025,10,19,1,549.05,28.96,10.49
2025,10,19,2,707.08,29.02,10.75
2025,10,19,3,787.88,28.98,10.63
2025,10,19,4,820.22,28.93,10.3
2025,10,19,5,756.47,28.96,10.06
2025,10,19,6,634.92,29.11,9.97
2025,10,19,7,428.7,29.28,9.79
2025,10,19,8,219.98,29.44,9.5
2025,10,19,9,40.6,29.56,9.31
2025,10,19,10,0.0,29.61,9.48
2025,10,19,11,0.0,29.65,9.66
2025,10,19,12,0.0,29.61,9.7
2025,10,19,13,0.0,29.5,9.66
2025,10,19,14,0.0,29.34,9.99
2025,10,19,15,0.0,29.07,10.82
2025,10,19,16,0.0,28.74,12.09
2025,10,19,17,0.0,28.39,12.76
2025,10,19,18,0.0,28.03,12.76
2025,10,19,19,0.0,27.67,12.94
2025,10,19,20,0.0,27.38,13.45
2025,10,19,21,0.0,27.19,14.0
2025,10,19,22,7.43,26.92,14.55
2025,10,19,23,71.9,26.58,14.75
2025,10,20,0,184.82,26.4,14.8
2025,10,20,1,274.27,26.44,14.87
2025,10,20,2,419.17,26.67,14.9
2025,10,20,3,449.67,26.88,14.99
2025,10,20,4,417.0,27.09,15.04
2025,10,20,5,359.98,27.33,15.05
2025,10,20,6,201.32,27.53,14.96
2025,10,20,7,130.18,27.73,14.95
2025,10,20,8,51.5,27.81,15.23
2025,10,20,9,5.78,27.68,15.8
2025,10,20,10,0.0,27.37,16.45
2025,10,20,11,0.0,27.05,16.73
2025,10,20,12,0.0,26.87,16.95
2025,10,20,13,0.0,26.79,17.08
2025,10,20,14,0.0,26.65,17.02
2025,10,20,15,0.0,26.51,16.91
2025,10,20,16,0.0,26.39,16.76
2025,10,20,17,0.0,26.22,16.61
2025,10,20,18,0.0,26.0,16.66
2025,10,20,19,0.0,25.77,16.83
2025,10,20,20,0.0,25.55,17.06
2025,10,20,21,0.0,25.47,17.37
2025,10,20,22,3.78,25.45,17.53
2025,10,20,23,40.17,25.46,17.34
2025,10,21,0,90.0,25.49,16.99
2025,10,21,1,144.68,25.56,16.68
2025,10,21,2,134.9,25.63,16.32
2025,10,21,3,210.8,25.56,15.72
2025,10,21,4,148.18,25.44,15.25
2025,10,21,5,119.78,25.32,15.21
2025,10,21,6,96.68,25.26,15.24
2025,10,21,7,48.92,25.28,15.05
2025,10,21,8,29.08,25.3,15.12
2025,10,21,9,7.03,25.3,15.25
2025,10,21,10,0.0,25.26,15.28
2025,10,21,11,0.0,25.14,15.55
2025,10,21,12,0.0,24.88,16.11
2025,10,21,13,0.0,24.54,16.34
2025,10,21,14,0.0,24.19,16.17
2025,10,21,15,0.0,24.01,15.76
2025,10,21,16,0.0,23.96,15.42
2025,10,21,17,0.0,24.0,15.28
2025,10,21,18,0.0,24.02,15.22
2025,10,21,19,0.0,23.98,15.04
2025,10,21,20,0.0,23.88,14.78
2025,10,21,21,0.0,23.76,14.7
2025,10,21,22,3.12,23.65,14.81
2025,10,21,23,35.58,23.47,14.94
2025,10,22,0,83.5,23.32,15.03
2025,10,22,1,79.7,23.24,15.21
2025,10,22,2,194.7,23.29,15.16
2025,10,22,3,177.65,23.2,14.9
2025,10,22,4,207.5,23.09,14.58
2025,10,22,5,114.43,23.13,14.33
2025,10,22,6,117.3,23.3,14.06
2025,10,22,7,101.12,23.49,13.88
2025,10,22,8,52.28,23.69,13.82
2025,10,22,9,10.98,23.91,13.78
2025,10,22,10,0.0,24.12,13.8
2025,10,22,11,0.0,24.15,13.74
2025,10,22,12,0.0,24.03,13.61
2025,10,22,13,0.0,23.78,13.42
2025,10,22,14,0.0,23.45,13.07
2025,10,22,15,0.0,23.22,12.75
2025,10,22,16,0.0,23.14,12.62
2025,10,22,17,0.0,23.1,12.72
2025,10,22,18,0.0,23.16,13.01
2025,10,22,19,0.0,23.29,13.14
2025,10,22,20,0.0,23.45,13.03
2025,10,22,21,0.0,23.55,12.87
2025,10,22,22,4.47,23.59,12.72
2025,10,22,23,73.1,23.53,12.57
2025,10,23,0,153.25,23.43,12.42
2025,10,23,1,233.35,23.37,12.25
2025,10,23,2,311.12,23.36,11.99
2025,10,23,3,324.85,23.33,11.8
2025,10,23,4,348.02,23.36,11.65
2025,10,23,5,282.42,23.48,11.47
2025,10,23,6,234.68,23.65,11.28
2025,10,23,7,169.07,23.86,11.11
2025,10,23,8,81.0,24.14,11.08
2025,10,23,9,14.68,24.49,11.18
2025,10,23,10,0.0,24.82,11.37
2025,10,23,11,0.0,25.11,11.51
2025,10,23,12,0.0,25.3,11.44
2025,10,23,13,0.0,25.33,11.34
2025,10,23,14,0.0,25.21,11.43
2025,10,23,15,0.0,25.13,11.5
2025,10,23,16,0.0,25.12,11.51
2025,10,23,17,0.0,25.12,11.61
2025,10,23,18,0.0,25.14,11.73
2025,10,23,19,0.0,25.17,11.82
2025,10,23,20,0.0,25.13,11.96
2025,10,23,21,0.0,25.03,12.17
2025,10,23,22,4.3,24.89,12.27
2025,10,23,23,76.85,24.76,12.21
2025,10,24,0,195.62,24.63,12.05
2025,10,24,1,325.35,24.52,11.96
2025,10,24,2,464.17,24.37,11.87
2025,10,24,3,532.45,24.2,11.56
2025,10,24,4,585.05,24.15,11.14
2025,10,24,5,482.3,24.19,10.73
2025,10,24,6,354.4,24.31,10.35
2025,10,24,7,205.95,24.51,10.12
2025,10,24,8,102.57,24.73,10.03
2025,10,24,9,19.35,24.93,10.06
2025,10,24,10,0.0,25.11,10.12
2025,10,24,11,0.0,25.28,10.17
2025,10,24,12,0.0,25.43,10.17
2025,10,24,13,0.0,25.55,10.06
2025,10,24,14,0.0,25.6,9.79
2025,10,24,15,0.0,25.67,9.5
2025,10,24,16,0.0,25.79,9.28
2025,10,24,17,0.0,25.92,9.05
2025,10,24,18,0.0,26.03,8.87
2025,10,24,19,0.0,26.09,8.78
2025,10,24,20,0.0,26.16,8.76
2025,10,24,21,0.0,26.18,8.92
2025,10,24,22,5.0,26.15,9.2
2025,10,24,23,47.58,26.08,9.38
2025,10,25,0,120.65,26.0,9.47
2025,10,25,1,201.23,25.95,9.49
2025,10,25,2,354.45,25.94,9.42
2025,10,25,3,470.8,25.91,9.31
2025,10,25,4,612.92,25.89,9.19
2025,10,25,5,614.33,25.92,9.0
2025,10,25,6,564.38,26.0,8.81
2025,10,25,7,376.8,26.14,8.66
2025,10,25,8,181.12,26.3,8.52
2025,10,25,9,28.7,26.49,8.27
2025,10,25,10,0.0,26.68,7.99
2025,10,25,11,0.0,26.88,7.9
2025,10,25,12,0.0,27.07,7.98
2025,10,25,13,0.0,27.21,8.17
2025,10,25,14,0.0,27.28,8.47
2025,10,25,15,0.0,27.34,8.8
2025,10,25,16,0.0,27.35,9.22
2025,10,25,17,0.0,27.25,9.7
2025,10,25,18,0.0,27.08,10.19
2025,10,25,19,0.0,26.91,10.79
2025,10,25,20,0.0,26.78,11.38
2025,10,25,21,0.0,26.7,11.88
2025,10,25,22,7.6,26.61,12.23
2025,10,25,23,90.15,26.46,12.41
2025,10,26,0,235.68,26.3,12.33
2025,10,26,1,380.6,26.26,12.07
2025,10,26,2,619.83,26.3,11.71
2025,10,26,3,721.35,26.3,11.23
2025,10,26,4,748.2,26.29,10.75
2025,10,26,5,715.9,26.36,10.5
2025,10,26,6,549.8,26.5,10.55
2025,10,26,7,336.52,26.68,11.14
2025,10,26,8,170.65,26.86,12.05
2025,10,26,9,29.12,27.12,12.37
2025,10,26,10,0.0,27.38,11.46
2025,10,26,11,0.0,27.55,11.06
2025,10,26,12,0.0,27.66,10.85
2025,10,26,13,0.0,27.65,10.5
2025,10,26,14,0.0,27.44,10.16
2025,10,26,15,0.0,27.15,9.88
2025,10,26,16,0.0,26.82,9.98
2025,10,26,17,0.0,26.39,10.33
2025,10,26,18,0.0,25.93,10.76
2025,10,26,19,0.0,25.51,11.19
2025,10,26,20,0.0,25.25,11.42
2025,10,26,21,0.0,25.1,11.84
2025,10,26,22,3.33,24.98,12.5
2025,10,26,23,37.08,24.92,12.88
2025,10,27,0,83.8,24.91,12.7
2025,10,27,1,121.05,25.01,12.22
2025,10,27,2,189.07,25.15,11.84
2025,10,27,3,285.55,25.28,11.42
2025,10,27,4,239.68,25.4,10.96
2025,10,27,5,177.85,25.47,10.71
2025,10,27,6,128.57,25.48,10.67
2025,10,27,7,94.45,25.46,10.75
2025,10,27,8,42.33,25.46,10.88
2025,10,27,9,7.07,25.44,11.12
2025,10,27,10,0.0,25.41,11.24
2025,10,27,11,0.0,25.43,11.11
2025,10,27,12,0.0,25.49,10.8
2025,10,27,13,0.0,25.52,10.3
2025,10,27,14,0.0,25.52,9.88
2025,10,27,15,0.0,25.55,9.72
2025,10,27,16,0.0,25.57,9.76
2025,10,27,17,0.0,25.56,9.85
2025,10,27,18,0.0,25.49,9.96
2025,10,27,19,0.0,25.35,10.04
2025,10,27,20,0.0,25.21,10.1
2025,10,27,21,0.0,25.1,10.0
2025,10,27,22,2.83,25.0,9.77
2025,10,27,23,27.38,24.94,9.57
2025,10,28,0,65.43,24.92,9.38
2025,10,28,1,88.75,24.98,9.2
2025,10,28,2,273.2,25.12,8.98
2025,10,28,3,435.83,25.22,8.95
2025,10,28,4,373.67,25.26,9.16
2025,10,28,5,365.75,25.28,9.43
2025,10,28,6,278.73,25.3,9.57
2025,10,28,7,181.75,25.32,9.55
2025,10,28,8,80.38,25.33,9.47
2025,10,28,9,12.7,25.32,9.47
2025,10,28,10,0.0,25.3,9.58
2025,10,28,11,0.0,25.32,9.84
2025,10,28,12,0.0,25.39,10.14
2025,10,28,13,0.0,25.49,10.38
2025,10,28,14,0.0,25.6,10.49
2025,10,28,15,0.0,25.72,10.35
2025,10,28,16,0.0,25.82,10.14
2025,10,28,17,0.0,25.86,10.06
2025,10,28,18,0.0,25.86,10.15
2025,10,28,19,0.0,25.8,10.44
2025,10,28,20,0.0,25.69,10.77
2025,10,28,21,0.0,25.65,11.14
2025,10,28,22,4.8,25.65,11.45
2025,10,28,23,65.97,25.65,11.46
2025,10,29,0,170.43,25.71,11.3
2025,10,29,1,257.48,25.8,11.01
2025,10,29,2,336.42,25.93,10.53
2025,10,29,3,302.55,25.98,10.01
2025,10,29,4,317.02,25.97,9.58
2025,10,29,5,253.88,25.95,9.25
2025,10,29,6,217.98,25.91,9.03
2025,10,29,7,140.6,25.9,8.88
2025,10,29,8,75.38,25.91,8.83
2025,10,29,9,7.82,25.89,8.99
2025,10,29,10,0.0,25.84,9.27
2025,10,29,11,0.0,25.83,9.53
2025,10,29,12,0.0,25.86,9.64
2025,10,29,13,0.0,25.9,9.54
2025,10,29,14,0.0,25.9,9.27
2025,10,29,15,0.0,25.92,8.92
2025,10,29,16,0.0,25.95,8.56
2025,10,29,17,0.0,25.94,8.25
2025,10,29,18,0.0,25.95,8.15
2025,10,29,19,0.0,25.98,8.29
2025,10,29,20,0.0,26.02,8.48
2025,10,29,21,0.0,26.08,8.58
2025,10,29,22,4.97,26.18,8.58
2025,10,29,23,87.57,26.31,8.49
2025,10,30,0,222.52,26.42,8.32
2025,10,30,1,359.73,26.46,8.11
2025,10,30,2,393.27,26.48,7.9
2025,10,30,3,376.35,26.44,7.62
2025,10,30,4,353.75,26.4,7.31
2025,10,30,5,370.08,26.37,7.11
2025,10,30,6,362.42,26.36,6.92
2025,10,30,7,238.45,26.37,6.74
2025,10,30,8,103.78,26.41,6.55
2025,10,30,9,16.6,26.48,6.44
2025,10,30,10,0.0,26.56,6.38
2025,10,30,11,0.0,26.63,6.34
2025,10,30,12,0.0,26.7,6.27
2025,10,30,13,0.0,26.76,6.1
2025,10,30,14,0.0,26.8,5.9
2025,10,30,15,0.0,26.83,5.78
2025,10,30,16,0.0,26.84,5.75
2025,10,30,17,0.0,26.79,5.97
2025,10,30,18,0.0,26.71,6.52
2025,10,30,19,0.0,26.62,7.16
2025,10,30,20,0.0,26.53,7.59
2025,10,30,21,0.0,26.53,7.82
2025,10,30,22,6.25,26.58,7.95
2025,10,30,23,86.4,26.62,8.02
2025,10,31,0,214.65,26.63,8.03
2025,10,31,1,361.67,26.65,7.94
2025,10,31,2,441.92,26.66,7.6
2025,10,31,3,618.15,26.59,7.24
2025,10,31,4,639.38,26.53,6.95
2025,10,31,5,618.2,26.54,6.71
2025,10,31,6,501.12,26.58,6.57
2025,10,31,7,326.0,26.65,6.63
2025,10,31,8,151.6,26.75,6.88
2025,10,31,9,21.83,26.92,7.15
2025,10,31,10,0.0,27.07,7.41
2025,10,31,11,0.0,27.18,7.69
2025,10,31,12,0.0,27.23,7.95
2025,10,31,13,0.0,27.12,8.39
2025,10,31,14,0.0,26.91,9.12
2025,10,31,15,0.0,26.7,9.76
2025,10,31,16,0.0,26.55,10.01
2025,10,31,17,0.0,26.36,10.0
2025,10,31,18,0.0,26.14,9.85
2025,10,31,19,0.0,25.97,9.73
2025,10,31,20,0.0,25.86,9.67
2025,10,31,21,0.0,25.83,9.61
2025,10,31,22,6.47,25.84,9.56
2025,10,31,23,105.35,25.87,9.49
2025,11,1,0,234.85,25.9,9.32
2025,11,1,1,389.05,25.95,9.03
2025,11,1,2,447.02,25.99,8.56
2025,11,1,3,539.15,25.92,8.08
